Carrier,FlightNumber,ServiceType,EffectiveDate,DiscontinuedDate,DOW,Departure Airport,DepartureTime,ArrivalAirport,ArrivalTime,SubAircraftTypeCode
MX,260,J,15-Mar-23,13-May-23,  3  6 ,CHS,1000,MCO,1123,E95
MX,260,J,17-May-23,2-Sep-23,  3  6 ,CHS,1205,MCO,1329,E95
MX,260,J,18-May-23,3-Sep-23,   4  7,CHS,1230,MCO,1354,E95
MX,260,J,19-May-23,4-Sep-23,1   5  ,CHS,1400,MCO,1524,E95
MX,261,J,1-Jan-23,30-Jan-23,1   5  ,MCO,1410,CHS,1525,E95
MX,261,J,2-Feb-23,5-Feb-23,   4  7,MCO,1020,CHS,1135,223
MX,261,J,3-Feb-23,10-Feb-23,1  45  ,MCO,1020,CHS,1135,E95
MX,261,J,12-Feb-23,13-Feb-23,1     7,MCO,1020,CHS,1135,E95
MX,261,J,16-Feb-23,27-Feb-23,1  45 7,MCO,1000,CHS,1119,E95
MX,261,J,18-Feb-23,25-Feb-23,6,MCO,1510,CHS,1629,E95
MX,261,J,1-Mar-23,11-Mar-23,  3  6 ,MCO,1835,CHS,1954,E95
MX,261,J,2-Mar-23,9-Mar-23,   4  7,MCO,2040,CHS,2159,E95
MX,261,J,3-Mar-23,10-Mar-23,1   5  ,MCO,2040,CHS,2159,E95
MX,261,J,7-Mar-23,7-Mar-23,2,MCO,1800,CHS,1919,223
MX,261,J,12-Mar-23,14-May-23,   4  7,MCO,2040,CHS,2159,E95
MX,261,J,13-Mar-23,15-May-23,1   5  ,MCO,2040,CHS,2159,E95
MX,261,J,14-Mar-23,16-May-23,2,MCO,1800,CHS,1919,223
MX,261,J,15-Mar-23,13-May-23,  3  6 ,MCO,1835,CHS,1954,E95
MX,261,J,17-May-23,2-Sep-23,  3  6 ,MCO,2040,CHS,2159,E95
MX,261,J,18-May-23,3-Sep-23,   4  7,MCO,2040,CHS,2159,E95
MX,261,J,19-May-23,4-Sep-23,1   5  ,MCO,2025,CHS,2146,E95
MX,296,J,3-Feb-23,13-Feb-23,1   5  ,CHS,1210,MSY,1304,E95
MX,296,J,16-Feb-23,27-Feb-23,1  45 7,CHS,1215,MSY,1310,E95
MX,297,J,3-Feb-23,13-Feb-23,1   5  ,MSY,1345,CHS,1628,E95
MX,297,J,16-Feb-23,27-Feb-23,1  45 7,MSY,1350,CHS,1634,E95
MX,298,J,1-Jan-23,6-Jan-23,1234567,CHS,600,HPN,755,223
MX,298,J,8-Jan-23,30-Jan-23,1 345 7,CHS,600,HPN,755,223
MX,298,J,1-Feb-23,3-Feb-23,345,CHS,600,HPN,759,223
MX,298,J,4-Feb-23,14-Feb-23,1234567,CHS,600,HPN,759,223
MX,299,J,1-Jan-23,6-Jan-23,1234567,HPN,2059,CHS,2259,223
MX,299,J,8-Jan-23,30-Jan-23,1 345 7,HPN,2059,CHS,2259,223
MX,299,J,1-Feb-23,3-Feb-23,345,HPN,2059,CHS,2259,223
MX,299,J,4-Feb-23,14-Feb-23,1234567,HPN,2059,CHS,2259,223
MX,328,J,1-Jan-23,1-Jan-23,7,MSY,1345,CHS,1628,E95
MX,328,J,1-Jan-23,30-Jan-23,1   5  ,MSY,1305,CHS,1548,E95
MX,328,J,1-Jan-23,30-Jan-23,1   5  ,CHS,1625,ISP,1818,E95
MX,328,J,2-Feb-23,5-Feb-23,   4  7,MSY,1345,CHS,1628,223
MX,328,J,3-Feb-23,6-Feb-23,1   5  ,CHS,1740,ISP,1933,223
MX,328,J,9-Feb-23,12-Feb-23,   4  7,MSY,1345,CHS,1628,E95
MX,328,J,10-Feb-23,13-Feb-23,1   5  ,CHS,1740,ISP,1933,E95
MX,328,J,1-Mar-23,11-Mar-23,  3  6 ,MSY,900,CHS,1144,E95
MX,328,J,1-Mar-23,11-Mar-23,  3  6 ,CHS,1220,PVD,1422,E95
MX,328,J,2-Mar-23,9-Mar-23,   4  7,MSY,705,CHS,949,E95
MX,328,J,2-Mar-23,9-Mar-23,   4  7,CHS,1025,PVD,1227,E95
MX,328,J,3-Mar-23,10-Mar-23,1   5  ,MSY,740,CHS,1024,E95
MX,328,J,7-Mar-23,7-Mar-23,2,CHS,1025,PVD,1227,223
MX,328,J,12-Mar-23,14-May-23,   4  7,MSY,705,CHS,949,E95
MX,328,J,12-Mar-23,14-May-23,   4  7,CHS,1025,PVD,1227,E95
MX,328,J,13-Mar-23,4-Sep-23,1   5  ,MSY,740,CHS,1024,E95
MX,328,J,14-Mar-23,16-May-23,2,CHS,1025,PVD,1227,223
MX,328,J,15-Mar-23,13-May-23,  3  6 ,MSY,900,CHS,1144,E95
MX,328,J,15-Mar-23,13-May-23,  3  6 ,CHS,1220,PVD,1422,E95
MX,328,J,17-May-23,2-Sep-23,  3  6 ,MSY,1000,CHS,1244,E95
MX,328,J,17-May-23,2-Sep-23,  3  6 ,CHS,1320,ISP,1513,E95
MX,328,J,18-May-23,3-Sep-23,   4  7,MSY,705,CHS,949,E95
MX,328,J,18-May-23,3-Sep-23,   4  7,CHS,1025,PVD,1227,E95
MX,329,J,1-Jan-23,1-Jan-23,7,CHS,1210,MSY,1304,E95
MX,329,J,1-Jan-23,30-Jan-23,1   5  ,ISP,1850,CHS,2053,E95
MX,329,J,1-Jan-23,30-Jan-23,1   5  ,CHS,2130,MSY,2224,E95
MX,329,J,2-Feb-23,5-Feb-23,   4  7,CHS,1210,MSY,1304,223
MX,329,J,3-Feb-23,6-Feb-23,1   5  ,ISP,2005,CHS,2208,223
MX,329,J,9-Feb-23,12-Feb-23,   4  7,CHS,1210,MSY,1304,E95
MX,329,J,10-Feb-23,13-Feb-23,1   5  ,ISP,2005,CHS,2208,E95
MX,329,J,1-Mar-23,11-Mar-23,  3  6 ,PVD,1500,CHS,1713,E95
MX,329,J,1-Mar-23,11-Mar-23,  3  6 ,CHS,1750,MSY,1845,E95
MX,329,J,2-Mar-23,9-Mar-23,   4  7,PVD,1305,CHS,1518,E95
MX,329,J,2-Mar-23,9-Mar-23,   4  7,CHS,1555,MSY,1650,E95
MX,329,J,3-Mar-23,10-Mar-23,1   5  ,CHS,1100,MSY,1155,E95
MX,329,J,7-Mar-23,7-Mar-23,2,PVD,1305,CHS,1518,223
MX,329,J,12-Mar-23,14-May-23,   4  7,PVD,1305,CHS,1518,E95
MX,329,J,12-Mar-23,14-May-23,   4  7,CHS,1555,MSY,1650,E95
MX,329,J,13-Mar-23,15-May-23,1   5  ,CHS,1100,MSY,1155,E95
MX,329,J,14-Mar-23,16-May-23,2,PVD,1305,CHS,1518,223
MX,329,J,15-Mar-23,13-May-23,  3  6 ,PVD,1500,CHS,1713,E95
MX,329,J,15-Mar-23,13-May-23,  3  6 ,CHS,1750,MSY,1845,E95
MX,329,J,17-May-23,2-Sep-23,  3  6 ,ISP,1550,CHS,1753,E95
MX,329,J,17-May-23,2-Sep-23,  3  6 ,CHS,1830,MSY,1925,E95
MX,329,J,18-May-23,3-Sep-23,   4  7,PVD,1305,CHS,1518,E95
MX,329,J,18-May-23,3-Sep-23,   4  7,CHS,1555,MSY,1650,E95
MX,329,J,19-May-23,4-Sep-23,1   5  ,CHS,1100,MSY,1155,E95
MX,500,J,3-Jan-23,3-Jan-23,2,BDL,1240,CHS,1451,223
MX,500,J,3-Feb-23,13-Feb-23,1   5  ,BDL,815,CHS,1026,223
MX,500,J,8-Feb-23,11-Mar-23,  3  6 ,BDL,700,CHS,911,223
MX,500,J,8-Feb-23,11-Mar-23,  3  6 ,CHS,950,PHX,1230,223
MX,500,J,15-Mar-23,13-May-23,  3  6 ,BDL,700,CHS,911,223
MX,500,J,15-Mar-23,13-May-23,  3  6 ,CHS,950,PHX,1130,223
MX,500,J,17-May-23,2-Sep-23,  3  6 ,BDL,725,CHS,937,223
MX,500,J,17-May-23,2-Sep-23,  3  6 ,CHS,1010,PHX,1140,223
MX,500,J,23-May-23,5-Sep-23,2,BDL,1315,CHS,1527,223
MX,500,J,23-May-23,5-Sep-23,2,CHS,1605,TPA,1725,223
MX,501,J,3-Jan-23,3-Jan-23,2,CHS,1530,BDL,1728,223
MX,501,J,3-Feb-23,13-Feb-23,1   5  ,CHS,1102,BDL,1300,223
MX,501,J,8-Feb-23,11-Mar-23,  3  6 ,PHX,1315,CHS,1925,223
MX,501,J,8-Feb-23,11-Mar-23,  3  6 ,CHS,2000,BDL,2158,223
MX,501,J,15-Mar-23,13-May-23,  3  6 ,PHX,1215,CHS,1925,223
MX,501,J,15-Mar-23,13-May-23,  3  6 ,CHS,2000,BDL,2158,223
MX,501,J,17-May-23,2-Sep-23,  3  6 ,PHX,1220,CHS,1925,223
MX,501,J,17-May-23,2-Sep-23,  3  6 ,CHS,2000,BDL,2159,223
MX,501,J,23-May-23,5-Sep-23,2,TPA,1800,CHS,1923,223
MX,501,J,23-May-23,5-Sep-23,2,CHS,2000,BDL,2159,223
MX,612,J,1-Jan-23,1-Jan-23,7,LAS,845,CHS,1615,223
MX,613,J,1-Jan-23,1-Jan-23,7,CHS,1700,LAS,1900,223
MX,614,J,1-Jan-23,2-Jan-23,12  5  ,LAX,825,CHS,1615,223
MX,615,J,1-Jan-23,2-Jan-23,12  5  ,CHS,1700,LAX,1920,223
MX,2200,J,18-Feb-23,25-Feb-23,6,CHS,1235,BDL,1433,E95
MX,2200,J,8-Apr-23,15-Apr-23,6,CHS,1235,BDL,1433,E95
MX,2201,J,18-Feb-23,25-Feb-23,6,BDL,1510,CHS,1721,E95
MX,2201,J,8-Apr-23,15-Apr-23,6,BDL,1510,CHS,1721,E95
MX,2206,J,8-Apr-23,15-Apr-23,6,CHS,1835,CAK,2015,E95
MX,2207,J,8-Apr-23,15-Apr-23,6,CAK,2050,CHS,2229,E95
MX,2220,J,18-Feb-23,25-Feb-23,6,CHS,1805,PVD,2007,E95
MX,2221,J,18-Feb-23,25-Feb-23,6,PVD,2045,CHS,2257,E95
SY,1203,J,20-Apr-23,30-Apr-23,   4  7,MSP,850,CHS,1235,738
SY,1203,J,4-May-23,28-May-23,   4  7,MSP,835,CHS,1220,738
SY,1203,J,1-Jun-23,8-Jun-23,   4  7,MSP,750,CHS,1131,738
SY,1203,J,11-Jun-23,27-Aug-23,7,MSP,805,CHS,1146,738
SY,1203,J,15-Jun-23,24-Aug-23,4,MSP,750,CHS,1131,738
SY,1203,J,1-Sep-23,4-Sep-23,1   5  ,MSP,850,CHS,1231,738
SY,1204,J,20-Apr-23,30-Apr-23,   4  7,CHS,1330,MSP,1530,738
SY,1204,J,4-May-23,28-May-23,   4  7,CHS,1310,MSP,1510,738
SY,1204,J,1-Jun-23,8-Jun-23,   4  7,CHS,1225,MSP,1423,738
SY,1204,J,11-Jun-23,27-Aug-23,7,CHS,1240,MSP,1438,738
SY,1204,J,15-Jun-23,24-Aug-23,4,CHS,1225,MSP,1423,738
SY,1204,J,1-Sep-23,4-Sep-23,1   5  ,CHS,1325,MSP,1523,738
UA,265,J,5-May-23,2-Jul-23,1234567,ORD,1800,CHS,2104,319
UA,265,J,3-Jul-23,24-Jul-23,1,ORD,1800,CHS,2104,319
UA,265,J,4-Jul-23,30-Jul-23,234567,ORD,1800,CHS,2104,319
UA,265,J,31-Jul-23,27-Oct-23,1234567,ORD,1800,CHS,2104,319
UA,265,J,28-Oct-23,4-Nov-23,1234567,ORD,1800,CHS,2104,319
UA,265,J,5-Nov-23,6-Dec-23,1234567,ORD,1800,CHS,2104,319
UA,265,J,7-Dec-23,17-Dec-23,1234567,ORD,1800,CHS,2104,319
UA,265,J,18-Dec-23,31-Dec-23,1234567,ORD,1800,CHS,2104,319
UA,285,J,1-Jan-23,3-Jan-23,123 5  ,ORD,725,CHS,1039,320
UA,292,J,26-Mar-23,4-May-23,12345 7,CHS,1658,EWR,1910,320
UA,292,J,5-May-23,4-Nov-23,1234567,CHS,1712,EWR,1909,319
UA,292,J,5-Nov-23,17-Dec-23,1234567,CHS,1712,EWR,1909,319
UA,292,J,18-Dec-23,31-Dec-23,1234567,CHS,1712,EWR,1909,319
UA,296,J,1-Jan-23,3-Jan-23,1234567,CHS,807,DEN,1008,319
UA,308,J,4-Jan-23,8-Jan-23,  3   7,CHS,1303,EWR,1500,73G
UA,308,J,10-Jan-23,10-Jan-23,2,CHS,1303,EWR,1500,320
UA,308,J,11-Jan-23,13-Jan-23,345,CHS,1303,EWR,1500,73G
UA,308,J,15-Jan-23,16-Jan-23,1     7,CHS,1303,EWR,1500,319
UA,308,J,17-Jan-23,19-Jan-23, 2 4   ,CHS,1303,EWR,1500,73G
UA,308,J,18-Jan-23,20-Jan-23,  3 5  ,CHS,1303,EWR,1500,320
UA,308,J,23-Jan-23,23-Jan-23,1,CHS,1303,EWR,1500,319
UA,308,J,24-Jan-23,26-Jan-23,234,CHS,1303,EWR,1500,320
UA,308,J,27-Jan-23,27-Jan-23,5,CHS,1334,EWR,1529,73G
UA,308,J,29-Jan-23,5-Feb-23,7,CHS,1303,EWR,1500,73G
UA,308,J,30-Jan-23,6-Feb-23,123 5  ,CHS,1303,EWR,1500,319
UA,308,J,2-Feb-23,9-Feb-23,234,CHS,1303,EWR,1500,320
UA,356,J,5-May-23,21-May-23,1 3 5 7,IAD,1230,CHS,1408,319
UA,356,J,6-May-23,20-May-23, 2 4 6 ,IAD,1230,CHS,1408,319
UA,356,J,22-May-23,18-Jun-23,1 3 5 7,IAD,1230,CHS,1408,319
UA,356,J,23-May-23,17-Jun-23, 2 4 6 ,IAD,1230,CHS,1408,319
UA,356,J,19-Jun-23,22-Oct-23,1 3 5 7,IAD,1230,CHS,1408,319
UA,356,J,20-Jun-23,21-Oct-23, 2 4 6 ,IAD,1230,CHS,1408,319
UA,356,J,23-Oct-23,27-Oct-23,1 3 5  ,IAD,1230,CHS,1408,319
UA,356,J,24-Oct-23,28-Oct-23, 2 4 6 ,IAD,1230,CHS,1408,319
UA,356,J,29-Oct-23,3-Nov-23,1 3 5 7,IAD,1230,CHS,1408,319
UA,356,J,31-Oct-23,4-Nov-23, 2 4 6 ,IAD,1230,CHS,1408,319
UA,356,J,5-Nov-23,17-Dec-23,1 3 5 7,IAD,1230,CHS,1408,319
UA,356,J,7-Nov-23,16-Dec-23, 2 4 6 ,IAD,1230,CHS,1408,319
UA,356,J,18-Dec-23,31-Dec-23,1234567,IAD,1230,CHS,1408,319
UA,398,J,10-Feb-23,23-Feb-23,12345,EWR,2129,CHS,2332,738
UA,398,J,11-Feb-23,25-Feb-23,6,EWR,2130,CHS,2333,738
UA,398,J,12-Feb-23,26-Feb-23,7,EWR,2129,CHS,2332,7M8
UA,398,J,24-Feb-23,24-Feb-23,5,EWR,2129,CHS,2332,738
UA,398,J,27-Feb-23,2-Mar-23,1234,EWR,2129,CHS,2332,738
UA,433,J,1-Jan-23,3-Jan-23,123 5 7,CHS,1710,ORD,1831,319
UA,445,J,1-Jan-23,1-Jan-23,7,CHS,1839,EWR,2040,320
UA,445,J,2-Jan-23,2-Jan-23,1,CHS,1839,EWR,2040,319
UA,445,J,26-Mar-23,4-May-23,1234567,CHS,700,EWR,904,320
UA,445,J,5-May-23,4-Nov-23,1234567,CHS,700,EWR,857,319
UA,445,J,5-Nov-23,17-Dec-23,1234567,CHS,700,EWR,857,319
UA,445,J,18-Dec-23,31-Dec-23,1234567,CHS,700,EWR,857,319
UA,546,J,5-May-23,3-Sep-23,1234567,IAD,1705,CHS,1849,319
UA,546,J,4-Sep-23,29-Sep-23,1 34567,IAD,1705,CHS,1849,319
UA,546,J,5-Sep-23,19-Sep-23,2,IAD,1705,CHS,1849,319
UA,546,J,26-Sep-23,1-Oct-23, 2   67,IAD,1705,CHS,1849,319
UA,546,J,2-Oct-23,28-Oct-23,1234567,IAD,1705,CHS,1849,319
UA,546,J,29-Oct-23,31-Oct-23, 2    7,IAD,1705,CHS,1849,319
UA,546,J,30-Oct-23,4-Nov-23,1 3456 ,IAD,1705,CHS,1849,319
UA,546,J,5-Nov-23,17-Dec-23, 2    7,IAD,1705,CHS,1849,319
UA,546,J,6-Nov-23,16-Dec-23,1 3456 ,IAD,1705,CHS,1849,319
UA,546,J,18-Dec-23,31-Dec-23,1234567,IAD,1705,CHS,1849,319
UA,570,J,1-Jan-23,1-Jan-23,7,CHS,600,EWR,754,738
UA,570,J,1-Jan-23,3-Jan-23,12345,CHS,600,EWR,754,73G
UA,625,J,20-Jan-23,20-Jan-23,5,EWR,2159,CHS,11,73G
UA,625,J,27-Jan-23,27-Jan-23,5,EWR,2159,CHS,11,73G
UA,625,J,3-Feb-23,3-Feb-23,5,EWR,2159,CHS,11,73G
UA,651,J,1-Jan-23,1-Jan-23,7,EWR,949,CHS,1203,320
UA,651,J,1-Jan-23,3-Jan-23,2345,EWR,945,CHS,1159,320
UA,651,J,2-Jan-23,2-Jan-23,1,EWR,950,CHS,1204,320
UA,656,J,26-Mar-23,3-May-23,123   7,ORD,1840,CHS,2155,320
UA,656,J,30-Mar-23,4-May-23,4,ORD,1840,CHS,2155,320
UA,656,J,31-Mar-23,29-Apr-23,56,ORD,2010,CHS,2325,739
UA,687,J,5-May-23,28-Oct-23,1234567,CHS,1430,IAD,1610,319
UA,687,J,29-Oct-23,31-Oct-23, 2    7,CHS,1430,IAD,1610,319
UA,687,J,30-Oct-23,4-Nov-23,1 3456 ,CHS,1430,IAD,1610,319
UA,687,J,5-Nov-23,17-Dec-23, 2    7,CHS,1430,IAD,1610,319
UA,687,J,6-Nov-23,16-Dec-23,1 3456 ,CHS,1430,IAD,1610,319
UA,687,J,18-Dec-23,31-Dec-23,1234567,CHS,1430,IAD,1610,319
UA,719,J,1-Jan-23,3-Jan-23,1234567,DEN,1737,CHS,2245,319
UA,1001,J,26-Mar-23,4-May-23,12345 7,EWR,1041,CHS,1250,73G
UA,1001,J,1-Apr-23,29-Apr-23,6,EWR,1038,CHS,1247,319
UA,1057,J,12-Feb-23,26-Feb-23,7,CHS,1659,EWR,1900,7M8
UA,1057,J,1-Mar-23,2-Mar-23,34,CHS,1708,EWR,1909,7M8
UA,1229,J,10-Feb-23,2-Mar-23,1234567,CHS,1602,IAH,1753,319
UA,1229,J,3-Mar-23,10-Mar-23,12345 7,CHS,1635,IAH,1827,319
UA,1229,J,4-Mar-23,11-Mar-23,6,CHS,1612,IAH,1804,73G
UA,1229,J,12-Mar-23,24-Mar-23,12345 7,CHS,1635,IAH,1827,319
UA,1229,J,18-Mar-23,25-Mar-23,6,CHS,1612,IAH,1804,73G
UA,1229,J,26-Mar-23,4-May-23,1234  7,CHS,1653,IAH,1842,319
UA,1229,J,5-May-23,4-Nov-23,1234567,CHS,1625,IAH,1800,319
UA,1229,J,5-Nov-23,17-Dec-23,1234567,CHS,1625,IAH,1800,319
UA,1229,J,18-Dec-23,31-Dec-23,1234567,CHS,1625,IAH,1800,319
UA,1283,J,3-Mar-23,3-Mar-23,5,EWR,2135,CHS,2338,738
UA,1283,J,4-Mar-23,11-Mar-23,1234567,EWR,2135,CHS,2338,738
UA,1283,J,12-Mar-23,25-Mar-23,1234567,EWR,2135,CHS,2338,738
UA,1283,J,26-Mar-23,4-May-23,1234567,EWR,2159,CHS,10,320
UA,1283,J,5-May-23,27-Oct-23,1234567,EWR,2159,CHS,23,319
UA,1283,J,28-Oct-23,4-Nov-23,1234567,EWR,2159,CHS,23,319
UA,1283,J,5-Nov-23,17-Dec-23,1234567,EWR,2159,CHS,23,319
UA,1283,J,18-Dec-23,31-Dec-23,1234567,EWR,2159,CHS,23,319
UA,1289,J,4-Jan-23,5-Jan-23,34,CHS,607,EWR,759,73G
UA,1289,J,7-Jan-23,7-Jan-23,6,CHS,600,EWR,752,320
UA,1289,J,8-Jan-23,5-Feb-23,7,CHS,607,EWR,759,738
UA,1289,J,9-Jan-23,9-Jan-23,1,CHS,607,EWR,759,319
UA,1289,J,10-Jan-23,13-Jan-23, 2  5  ,CHS,607,EWR,759,73G
UA,1289,J,11-Jan-23,11-Jan-23,3,CHS,607,EWR,759,320
UA,1289,J,12-Jan-23,12-Jan-23,4,CHS,607,EWR,759,739
UA,1289,J,14-Jan-23,14-Jan-23,6,CHS,600,EWR,752,738
UA,1289,J,16-Jan-23,19-Jan-23,1  4   ,CHS,607,EWR,759,319
UA,1289,J,17-Jan-23,25-Jan-23,23,CHS,607,EWR,759,73G
UA,1289,J,20-Jan-23,26-Jan-23,45,CHS,607,EWR,759,320
UA,1289,J,21-Jan-23,4-Feb-23,6,CHS,600,EWR,752,73G
UA,1289,J,23-Jan-23,27-Jan-23,1   5  ,CHS,607,EWR,759,319
UA,1289,J,30-Jan-23,8-Feb-23,123,CHS,607,EWR,759,73G
UA,1289,J,2-Feb-23,3-Feb-23,45,CHS,607,EWR,759,320
UA,1289,J,9-Feb-23,9-Feb-23,4,CHS,607,EWR,759,319
UA,1289,J,10-Feb-23,13-Feb-23,1   5  ,CHS,600,EWR,758,7M8
UA,1289,J,11-Feb-23,19-Feb-23,234567,CHS,600,EWR,758,738
UA,1289,J,20-Feb-23,27-Feb-23,1,CHS,600,EWR,758,7M8
UA,1289,J,21-Feb-23,26-Feb-23, 2345 7,CHS,600,EWR,758,738
UA,1289,J,25-Feb-23,25-Feb-23,6,CHS,600,EWR,758,738
UA,1289,J,28-Feb-23,11-Mar-23,1234567,CHS,600,EWR,758,738
UA,1289,J,12-Mar-23,25-Mar-23,1234567,CHS,600,EWR,758,738
UA,1289,J,26-Mar-23,4-May-23,1234567,CHS,600,EWR,800,739
UA,1289,J,5-May-23,4-Nov-23,1234567,CHS,600,EWR,816,319
UA,1289,J,5-Nov-23,17-Dec-23,1234567,CHS,600,EWR,816,319
UA,1289,J,18-Dec-23,31-Dec-23,1234567,CHS,600,EWR,816,319
UA,1296,J,10-Feb-23,10-Feb-23,5,CHS,956,IAD,1128,320
UA,1296,J,12-Feb-23,26-Feb-23,7,CHS,956,IAD,1128,738
UA,1304,J,10-Feb-23,10-Feb-23,5,EWR,645,CHS,856,320
UA,1304,J,12-Feb-23,5-Mar-23,7,EWR,645,CHS,856,738
UA,1304,J,3-Mar-23,10-Mar-23,12345,EWR,645,CHS,856,73G
UA,1304,J,4-Mar-23,11-Mar-23,6,EWR,645,CHS,856,319
UA,1304,J,12-Mar-23,19-Mar-23,7,EWR,645,CHS,856,738
UA,1304,J,13-Mar-23,24-Mar-23,12345,EWR,645,CHS,856,73G
UA,1304,J,18-Mar-23,25-Mar-23,6,EWR,645,CHS,856,319
UA,1304,J,26-Mar-23,4-May-23,1234567,EWR,647,CHS,853,73G
UA,1304,J,5-May-23,4-Nov-23,1234567,EWR,715,CHS,921,319
UA,1304,J,5-Nov-23,17-Dec-23,1234567,EWR,715,CHS,921,319
UA,1304,J,18-Dec-23,31-Dec-23,1234567,EWR,715,CHS,921,319
UA,1306,J,1-Jan-23,1-Jan-23,7,EWR,1529,CHS,1741,320
UA,1306,J,2-Jan-23,2-Jan-23,1,EWR,1527,CHS,1739,319
UA,1327,J,4-Jan-23,8-Jan-23,  3 567,CHS,810,DEN,1011,319
UA,1327,J,5-Jan-23,5-Jan-23,4,CHS,800,DEN,1001,319
UA,1327,J,9-Jan-23,9-Feb-23,1234567,CHS,810,DEN,1011,319
UA,1327,J,10-Feb-23,10-Feb-23,5,CHS,800,DEN,1009,319
UA,1327,J,11-Feb-23,2-Mar-23,1234567,CHS,800,DEN,1009,738
UA,1327,J,3-Mar-23,11-Mar-23,1234567,CHS,759,DEN,1008,738
UA,1327,J,12-Mar-23,25-Mar-23,1234567,CHS,759,DEN,1008,738
UA,1327,J,26-Mar-23,4-May-23,1234567,CHS,800,DEN,1005,738
UA,1327,J,5-May-23,4-Nov-23,1234567,CHS,815,DEN,1024,320
UA,1327,J,5-Nov-23,31-Dec-23,1234567,CHS,815,DEN,1024,320
UA,1453,J,4-Jan-23,26-Jan-23,123456,EWR,1150,CHS,1355,319
UA,1453,J,8-Jan-23,15-Jan-23,7,EWR,1158,CHS,1403,320
UA,1453,J,22-Jan-23,22-Jan-23,7,EWR,1158,CHS,1403,319
UA,1453,J,27-Jan-23,3-Feb-23,5,EWR,1157,CHS,1401,319
UA,1453,J,28-Jan-23,28-Jan-23,6,EWR,1150,CHS,1355,320
UA,1453,J,29-Jan-23,29-Jan-23,7,EWR,1158,CHS,1403,320
UA,1453,J,30-Jan-23,9-Feb-23,1234 6 ,EWR,1150,CHS,1355,319
UA,1453,J,5-Feb-23,5-Feb-23,7,EWR,1158,CHS,1403,319
UA,1453,J,10-Feb-23,10-Feb-23,5,EWR,1059,CHS,1305,73G
UA,1453,J,12-Feb-23,12-Feb-23,7,EWR,1059,CHS,1305,7M8
UA,1453,J,13-Feb-23,15-Feb-23,1 3    ,EWR,1054,CHS,1300,7M8
UA,1453,J,14-Feb-23,14-Feb-23,2,EWR,1054,CHS,1300,739
UA,1453,J,16-Feb-23,23-Feb-23,34,EWR,1059,CHS,1305,738
UA,1453,J,17-Feb-23,24-Feb-23,5,EWR,1059,CHS,1305,7M9
UA,1453,J,19-Feb-23,19-Feb-23,7,EWR,1055,CHS,1301,7M8
UA,1453,J,20-Feb-23,20-Feb-23,1,EWR,1054,CHS,1300,7M8
UA,1453,J,21-Feb-23,27-Feb-23,12,EWR,1054,CHS,1300,7M8
UA,1453,J,26-Feb-23,26-Feb-23,7,EWR,1059,CHS,1305,7M8
UA,1453,J,28-Feb-23,28-Feb-23,2,EWR,1054,CHS,1300,739
UA,1453,J,1-Mar-23,2-Mar-23,34,EWR,1059,CHS,1305,7M8
UA,1453,J,3-Mar-23,10-Mar-23,12345 7,EWR,1059,CHS,1305,319
UA,1453,J,4-Mar-23,11-Mar-23,6,EWR,1059,CHS,1305,319
UA,1453,J,12-Mar-23,24-Mar-23,12345 7,EWR,1059,CHS,1305,319
UA,1453,J,18-Mar-23,25-Mar-23,6,EWR,1059,CHS,1305,319
UA,1453,J,5-May-23,4-Nov-23,1234567,EWR,1059,CHS,1313,319
UA,1453,J,5-Nov-23,17-Dec-23,1234567,EWR,1059,CHS,1313,319
UA,1453,J,18-Dec-23,31-Dec-23,1234567,EWR,1059,CHS,1313,319
UA,1461,J,1-Jan-23,3-Jan-23,1234  7,EWR,2059,CHS,2313,73G
UA,1461,J,4-Jan-23,4-Jan-23,3,EWR,2147,CHS,2359,73G
UA,1461,J,6-Jan-23,6-Jan-23,5,EWR,2147,CHS,2359,320
UA,1461,J,7-Jan-23,21-Jan-23,6,EWR,2147,CHS,2359,738
UA,1461,J,8-Jan-23,8-Jan-23,7,EWR,2147,CHS,2359,319
UA,1461,J,9-Jan-23,9-Jan-23,1,EWR,2147,CHS,2359,73G
UA,1461,J,10-Jan-23,10-Jan-23,2,EWR,2147,CHS,2359,320
UA,1461,J,12-Jan-23,12-Jan-23,4,EWR,2147,CHS,2359,73G
UA,1461,J,13-Jan-23,13-Jan-23,5,EWR,2149,CHS,2359,738
UA,1461,J,15-Jan-23,18-Jan-23,  3   7,EWR,2148,CHS,2359,319
UA,1461,J,16-Jan-23,17-Jan-23,12,EWR,2147,CHS,2359,73G
UA,1461,J,19-Jan-23,19-Jan-23,4,EWR,2148,CHS,2359,320
UA,1461,J,22-Jan-23,26-Jan-23,   4  7,EWR,2147,CHS,2359,319
UA,1461,J,23-Jan-23,31-Jan-23,12    7,EWR,2147,CHS,2359,73G
UA,1461,J,25-Jan-23,25-Jan-23,3,EWR,2147,CHS,2359,320
UA,1461,J,28-Jan-23,28-Jan-23,6,EWR,2147,CHS,2359,738
UA,1461,J,1-Feb-23,2-Feb-23,34,EWR,2147,CHS,2359,320
UA,1461,J,4-Feb-23,4-Feb-23,6,EWR,2147,CHS,2359,738
UA,1461,J,5-Feb-23,7-Feb-23,12    7,EWR,2147,CHS,2359,73G
UA,1461,J,8-Feb-23,8-Feb-23,3,EWR,2147,CHS,2359,319
